,Review,Rating
0,ห้องแคบ ไม่มีตู้เย็น รังหนูชัดๆ ตู้เย็นห้องละพันกว่า ขนาดเล็ก ลิฟต์ไม่มีเดินขึ้นห้องลำบาก ตู้เย็นใช้รวม โอ๊ย คือไม่สะดวกเหอะ แพงด้วย แล้วเยอะสิ่งกรอกนู้นนี้นั้น,5.4
1,เซอร์วิสในโรงแรมยังค่อนข้างน้อยไปหน่อย เช่นไม่มีหมวกอาบน้ำ ไม่มีสำลีปั่นหู หันหัวเตียงไปอยู่ใต้ผ้าม่านซึ่งแดดจะเข้าตาเมื่อเวลาสายๆทันที (คิดว่าเจ้าของโรงแรมก็คงไม่นอนแบบนี้หรอก) ซึ่งเมื่อเทียบกับราคาแล้วเป็นเรื่องเล็กน้อยมากที่ทางโรงแรมมองข้ามไป,5.5
2,ห้องพักแคบมากๆๆเลยครับ ลิฟต์ก็ไม่มี ตู้เย็นมินิก็ไม่มี,6.1
3,ทำเลดี บริการดี แต่ห้องพักแคบมากไม่สมราคา น้ำดื่มไม่มีให้,6.5
4,"ห้องพักแคบมากเลย แต่ราคาแพง 1,135 บาท",6.5
5,อาหารเช้าไม่หลากหลาย ห้องแคลไปหน่อย โดยรวมถึอว่าดี ใกล้bts,8.5
6,ห้องอาจแคบไปหน่อย แต่สะอาด สะดวก หาของกินง่าย พนักงานน่ารัก เป็นกันเอง เป็นส่วนตัวดีคะ ประทับใจมาก จะไปใช้บริการอีก,8.5
7,เจ้าของบริการดีมากค่ะ ช่วยแก้ไขปัญหาให้ ห้องพักสะอาด แยกชายหญิงชัดเจน ทำเลดี ใกล้ BTS สะพานควาย ใกล้ป้ายรถเมล์ ใกล้ตลาดนัดจตุจักร ใกล้ 7-11 ร้านอาหาร,8.5
8,ดีมากค่ะ ที่พักใหม่ สะอาด ห้องไม่แคบ อยู่ใกล้ bts มาก เดินทางสะดวก บริการดี มีของอำนวยความสะดวกค่อนข้างครบ แนะนำสำหรับคนหาที่พักใกล้ bts เลยค่ะ,8.5
9,ที่พักใกล้ bts เดินทางสะดวกมากๆค่ะ,8.5
10,ใกล้btsมากๆสะดวก แต่ห้องแคบไปนิด ผมพักแบบไม่มีหน้าต่าง อึดอัดนิดๆอาจจะไม่คุ้นชิน,8.8
11,ห้องพักปานกลาง ได้ห้องไม่ตรงกับที่จอง,8.8
12,เจ้าหน้าที่บริการเป็นกันเอง แต่ห้องแคบไปหน่อย โดยรวมถือว่าโอเค,8.8
13,ทำเลดี เดินทางสะดวก แต่ฝักบัวอาบยากสำหรับผู้หญิง,8.8
14,ที่พักทำเลดี เดินทางสะดวก ติดbtsสะพานควาย ใกล้ร้านสะดวกซื้อ พนักงานยิ้มแย้มดี แต่ห้องแคบมาก น้ำและตู้เย็นในห้องไม่มี ต้องใช้ส่วนรวมไม่ค่อยสะดวกเพราะต้องขึ้นลงบันใดหลายชั้น น่าจะมีในห้องส่วนตัวค่ะ,9
15,ห้องพักดี สะอาด เตียงกว้าง แต่แคบมาก,9.1
16,ใกล้ bts สะพานควายมาก เดินทางสะดวก แต่ห้องเล็กมาก,9.1
17,ดีในระดับพอชเทล คือห้องเล็ก สะอาด เงียบ,9.4
18,เดินทางสะดวกใกล้ BTS คะ ห้องพักสะอาด,9.4
19,ใกล้บีทีเอสสะพานควาย ห้องพักสะอาด เจ้าของเฟรนลี่ ส่วนตัวเคยพักทั้งแบบนอนรวมห้องหญิง มีสี่เตียง เตียงใหญ่ เมื่อวานพักแบบห้องเดี่ยวห้องสะอาด ห้องน้ำดี อาจจะแคบไปนิด สมราคาคะ แนะนำให้มาพักในราคาไม่แรงคะ,9.4
