,Review,Rating
0,หลักๆเคเาเป็นแมนชั่น นศ. และคนทำงาน ไม่ใช่สไตล์โรงแรม เลยไม่ได้ต้อนรับคนมาพักรายวันอย่างเราๆการบริการเลยไม่ได้เป็นมาตรฐานของโรงแรม มีเสียงรบกวนตลอดเวลา ห้องไม่เก็บเสียง เราพัก 3 คืน 4 วัน ไม่มีดารทำความสะอาดห้อง แถมบอกว่าถ้าทำก็ได้ แต่ต้องจ่ายเพิ่มนะ พม่าเป็นคนพูด พูดน้ำเสียงไม่โอเคด้วยนะ เราถามเพราะไม่รุ้ แต่คิดว่าจะตามมาตรฐานทั่วไปคือมีทำห้องเปลี่ยนผ้าเช็ดตัว ทิ้งขยะ อะไรประมานนี้ เราพักห้องคืนละ5++ นะ ชั้น 9 ไม่ใช่พักห้องแคปซูล นี่มาพักเป็นครั้งที่2 ครั้งแรกแค่พักคืนเดียวเพื่อเตรียมเดินทางต่อเลยไม่ได้เห็นถึงปัญหา เลยเลือกมาพักครั้งที่ 2 และจะเป็นครั้งสุดท้าย,4.8
1,ไปถึงมีปัญหาห้องพัก พนักงานไม่มีผ้าขนหนูให้ ผ้าห่มน่าจะใช้ผ้าห่มเก่า,5.1
2,อยากให้ระบุว่าห้องน้ำรวมเนี่ย รวมแค่หญิง รวมแค่ชาย หรือรวมชายและหญิงด้วยค่ะ ถ้ารู้ก่อนว่ารวมชายหญิงจะไม่พักเลย แต่เสียเงินแล้วเลยอยู่ไปก่อน ส่วนห้องก็ดีค่ะ กว้าง เป็นห้องเดี่ยวแบบแคปซูล มีผ้าเช็ดตัวให้ด้วย ห้องน้ำสะดวกมีไดร์เป่าผมให้ น้ำอุ่นน้ำเย็นใช้ได้ตามปกติค่ะ ส่วนเบอร์ติดต่อ ช่วยอัพเดทเป็นปัจจุบันด้วยนะคะ ส่วนเบอร์ที่ใช้จริงก็ติดต่อไม่ได้เลย แม่บ้านกับรปภ. ยังใส่ใจลูกค้ากว่าเจ้าของตึกอีกค่ะ ขอบคุณ,6.2
3,ที่พักดีมากค่ะ ดูน่ารัก น่าอยู่มากๆ,8.5
4,ทุกอย่างโอเค service ดีเป็นกันเอง สะอาดสะดวกสบายซักผ้าได้แอร์เย็นห้องดีราคาดีงาม,8.5
5,สะดวกมาก สะอาด แอน์เย็น แต่ป้าย โรงแรมเล็กไปนิดนึง หาไม่เจอ,8.5
6,ดีมากค่ะ ที่พักสะอาดมากห้องดีมาก จัดสัดส่วนพื้นที่ดีมากค่ะ จะกลับไปพักอีกแน่นอน,8.5
7,ที่พักสะอาดห้องน้ำสะอาด พนักงานน่ารัก แม่บ้านและยามน่ารักสุภาพ,8.5
8,ที่พักดีค่ะ ไม่ไกล bts เดินจาก บีทีเอสมาเข้าซอย center one เดินอีกสักพักนึงก็จะถึงที่พักเลย หากเป็นเข้าพักตอนกลางคืนแนะนำให้เรียกแกรป แล้วแจ้งว่าไป ks resident ก็จะถึงที่พักค่ะ ลุงยามโอเคน่ารักนะคะนั่งรอให้เช็คอิน 5 ทุ่มก็ยังอยู่ ขอแค่แจ้งเขาไว้ก่อนว่าจะมาเช็คอินดึก เขาก็จะอยู่รอให้ พี่แม่บ้านก็น่ารักค่ะ เช็คเอาท์ออกได้เลยคืนกุญแจไม่ยุ่งยาก ภายในห้องพัก กว้างนะคะ แอร์เย็น พื้นที่ส่วนกลางคนจะเยอะนิดนึง ห้องน้ำรวมโอเคค่ะ มีครีมอาบน้ำแชมพูให้พร้อม มีไดร์ด้วย โดยรวมเหมาะกับการมา Backpackers มากๆ ค่า,8.5
9,โฮสเทลอยู่ชั้น10ของอพาร์ทเมนท์ เดินเข้าซอยหลังเซ็นจูรี่ตรงไปเรื่อยๆ ประมาณกลางๆซอย อาจจะเหมือนเปลี่ยวแต่ก็ไม่มาก มีวินวิ่งเข้าออกตลอด ห้องพักสะอาดแอร์เย็นค่ะ แต่กุญแจแอบไขยาก ต้องรุ้จังหวะ เราได้ห้องบนต้องปีนป่ายบันไดเล็กน้อยแต่บันไดแข็งแรงดีค่ะ ห้องน้ำเป็นห้องน้ำรวมแต่มีแยกเป็นห้องช-ญให้ค่ะ มีไดร์มีหวี มีน้ำดื่มตู้เย็นให้ใช้ ถือว่าสะดวกสบายดีค่ะ โอกาสหน้าจะไปใหม่,8.5
10,ห้องพักแบบ 4 เตียง มีกุญแจลอคเกอร์ให้ แต่ไม่มีกุญแจห้อง,8.5
11,ก็ตามราคานะ สะอาด เราจองแวะอาบน้ำจัดกระเป๋าเดินทางต่อ ไม่ได้พักค้างคืน โฮลเทลอยู่ด้านหลังเซ็นจูรี่ ตรงกันข้ามกับ รพ.ราชวิถี ซอยด้านซ้ายมือฝั่งเซ็นจูรี่ เดินเข้าซอยไปจะไกลหน่อย มีร้านค้าเยอะ ไม่ห่างจากบีทีเอสอนุสาวรีย์,8.5
12,ดีมากค่ะ ไปพักบ่อยที่นี่ สะอาด มีความเป็นส่วนตัว,8.5
13,โรงแรมสะอาด พนักงานบริการดีค่ะ ชอบค่ะ ถ้าเข้ากรุงเทพจะกลับไปพักอีกค่ะ ราคาไม่แพง เดินทางสะดวก,8.5
14,สภาพดีน่ะห้องพัก แต่พนักงานไม่ค่อยอยากต้อนรับบอกเร่หลงมาได้ไง งงเลยเจอลูกค้าแทนจะดีใจกลับ เสียใจซ่ะงั้น,8.5
15,ชอบค่ะ ที่พักสะดวกสบาย สะอาด ปลอดภัย เป็นกันเอง,8.5
16,ห้องเป็นสัดส่วนดี ใกล้ BTS อนุสาวรีย์,8.5
17,ชอบมากๆเลยค่ะ ว่างๆจะกลับไปพักอีกแน่นอนค่ะ,8.5
18,เดินทางสะดวก ใกล้อนุสาวรีย์ชัยสมรภูมิ เสียนิดเดียวคือ เตียงไม่ได้ติดกำแพง มีช่องห่างกำแพง ทำให้แสงไฟจากเตียงด้านบนส่องลงมา ผ้าม่านก็รูดปิดไม่หมด ไม่มีที่ให้แขวนผ้าหรือตากผ้า ต้องเอามาพาดไว้กับขอบเตียง,8.5
19,ที่พักสะอาด พี่เจ้าของดูแลดีมากค่ะ ต้องไปพักอีกแน่นอน,8.5
